address,address_formatted,latitude,longitude
"Wiefelstede, Niedersachsen","26215 Wiefelstede, Germany",53.2549953,8.1175835
"Biberach, Baden-Württemberg","77781 Biberach, Germany",48.33905379999999,8.031711099999999
"Rodewald, Niedersachsen","31637 Rodewald, Germany",52.6536637,9.486269199999999
"Blankenfelde-Mahlow, Brandenburg","Blankenfelde-Mahlow, Germany",52.3480918,13.4036096
"Horb am Neckar, Baden-Württemberg","72160 Horb am Neckar, Germany",48.442078,8.684851199999999
"Steinheim am Albuch, Baden-Württemberg","89555 Steinheim am Albuch, Germany",48.6917903,10.0638942
"Gutach, Baden-Württemberg","77793 Gutach, Germany",48.23438059999999,8.214745599999999
"Wölfersheim, Hessen","Wölfersheim, Germany",50.3983731,8.8133368
"Saulgau, Baden-Württemberg","88348 Bad Saulgau, Germany",48.0147205,9.5002
"Hülben, Baden-Württemberg","Hülben, Germany",48.5192254,9.406390799999999
"Hennstedt, Schleswig-Holstein","25779 Hennstedt, Germany",54.2832276,9.162262499999999
"Fintel, Niedersachsen","27389 Fintel, Germany",53.1707944,9.6695483
"Schmölln-Putzgau, Sachsen","Schmölln-Putzkau, Germany",51.0991169,14.2288843
"Hiltrup, Münster, Nordrhein-Westfalen","Hiltrup, 48165 Münster, Germany",51.9033219,7.644676299999999
"Finowfurt, Brandenburg","Finowfurt, Schorfheide, Germany",52.8488733,13.67978
"Britz, Berlin, Berlin","Britz, Berlin, Germany",52.4526678,13.438604
"Waldassen, Bayern","95652 Waldsassen, Germany",50.0028412,12.3055734
"Wenigenlupnitz, Thüringen","Wenigenlupnitz, 99820 Hörselberg-Hainich, Germany",50.9812987,10.429442
"Ringheim, Bayern","Ringheim, 63762 Großostheim, Germany",49.93283,9.037151099999999
"Berlin-Lichtenberg, Berlin","Lichtenberg, Berlin, Germany",52.53359039999999,13.4998575
"Osternienburger Land, Sachsen-Anhalt","Osternienburger Land, Germany",51.7938931,12.0293031
"Bad Frankenhausen, Thüringen","Bad Frankenhausen, Germany",51.3561014,11.1016361
"Seligenstadt, Hessen","Seligenstadt, Germany",50.0437013,8.9711343
"Olching, Bayern","Olching, Germany",48.20706999999999,11.3334755
"Osnabrück, Niedersachsen","Osnabrück, Germany",52.2799112,8.0471788
"Roßleben, Thüringen","Roßleben, Roßleben-Wiehe, Germany",51.2978029,11.4348544
"Donnersdorf, Bayern","97499 Donnersdorf, Germany",49.9727755,10.4197144
"Oberkirch, Baden-Württemberg","Oberkirch, Germany",48.5335603,8.0767816
"Donaueschingen, Baden-Württemberg","Donaueschingen, Germany",47.95215229999999,8.4979461
"Trebbin, Brandenburg","Trebbin, Germany",52.2180003,13.2249752
"Seesen, Niedersachsen","38723 Seesen, Germany",51.8914818,10.1798261
"Adorf, Sachsen","Adorf, Germany",50.3204083,12.2561937
"Lünen, Niedersachsen","Lüneburg, Germany",53.2478704,10.4160637
"Jetzendorf, Bayern","85305 Jetzendorf, Germany",48.4368978,11.4171587
"Neukirchen, Bayern","93453 Neukirchen beim Heiligen Blut, Germany",49.2564327,12.9694915
"Itzehoe , Schleswig-Holstein","Itzehoe, Germany",53.9317752,9.5051475
"Kaufering, Bayern","Kaufering, Germany",48.08805599999999,10.8567673
"Weischlitz, Sachsen","Weischlitz, Germany",50.4474917,12.0579777
"Blankensee, Mecklenburg-Vorpommern","17237 Blankensee, Germany",53.40504420000001,13.2666022
"Lechbrück, Bayern","Lechbruck, Germany",47.6986976,10.796624
"Altgarbsen, Garbsen, Niedersachsen","Berenbosteler Str. 92, 30823 Garbsen, Germany",52.4173085,9.587783900000002
"Freiburg, Baden-Württemberg","Freiburg im Breisgau, Germany",47.9990077,7.842104299999999
"Schwäbisch-Gmünd, Baden-Württemberg","Schwäbisch Gmünd, Germany",48.7994019,9.8045704
"Enger, Nordrhein-Westfalen","32130 Enger, Germany",52.1394002,8.5582762
"Tangerhütte, Sachsen-Anhalt","39517 Tangerhütte, Germany",52.434007,11.8105694
"Pfaffenhofen, Baden-Württemberg","Pfaffenhofen, Germany",49.0623221,8.9746004
"Herzogenaurach, Bayern","91074 Herzogenaurach, Germany",49.5682987,10.8828577
"Sulzbach an der Saar, Saarland","Sulzbach, Germany",49.3022275,7.0621814
"Apolda, Thüringen","99510 Apolda, Germany",51.0255953,11.5111109
"Nonnweiler, Saarland","66620 Nonnweiler, Germany",49.6082614,6.9635967
"Lambrecht, Rheinland-Pfalz","Lambrecht, Germany",49.3727201,8.0720045
"Dresden-Stetzsch, Sachsen","Stetzsch, 01157 Dresden, Germany",51.08015109999999,13.6612564
"Oppach, Sachsen","Oppach, Germany",51.05665219999999,14.5050441
"Bad Bramstedt, Schleswig-Holstein","Bad Bramstedt, Germany",53.9195822,9.882173
"Groß Klein, Rostock, Mecklenburg-Vorpommern","Groß Klein, Rostock, Germany",54.1484026,12.0765124
"Lebus, Brandenburg","Lebus, Germany",52.4722507,14.5375318
"Groß-Klein, Rostock, Mecklenburg-Vorpommern","Groß Klein, Rostock, Germany",54.1484026,12.0765124
"Lübben, Brandenburg","15907 Lübben, Germany",51.9410767,13.8911712
"Artlenburg, Niedersachsen","21380 Artlenburg, Germany",53.3712129,10.4858703
"Berlin Hohenschönhausen, Berlin","Alt-Hohenschönhausen, Berlin, Germany",52.5485593,13.5084938
"Recklingshausen, Nordrhein-Westfalen","Recklinghausen, Germany",51.6117809,7.197388500000001
"Stockelsdorf, Schleswig-Holstein","23617 Stockelsdorf, Germany",53.8954552,10.6466364
"Altenhof, Schleswig-Holstein","Altenhof, Germany",54.4341485,9.8738873
"Ornbau, Bayern","Ornbau, Germany",49.176808,10.6568697
"Buckow, Brandenburg","Buckow, Germany",52.5680243,14.0735499
"Rottweil, Baden-Württemberg","Rottweil, Germany",48.1652577,8.628453
"Obersöchering, Bayern","Obersöchering, Germany",47.7380586,11.2184774
"Berlin, Berlin","Berlin, Germany",52.52000659999999,13.404954
"Vaihingen an der Enz, Baden-Württemberg","Vaihingen an der Enz, Germany",48.9334357,8.961208000000001
"Boizenburg, Mecklenburg-Vorpommern","Boizenburg, Germany",53.3802724,10.7206776
"Stavenhagen, Mecklenburg-Vorpommern","17153 Stavenhagen, Germany",53.6988649,12.9085503
"Gondershausen, Rheinland-Pfalz","56283 Gondershausen, Germany",50.1601161,7.4919743
"Frechen, Nordrhein-Westfalen","50226 Frechen, Germany",50.9122488,6.815995699999999
"Arendsee, Sachsen-Anhalt","39619 Arendsee, Germany",52.8865,11.5061262
"Markt Schwaben, Bayern","Markt Schwaben, Germany",48.1909223,11.8630208
"Oederan, Sachsen","Oederan, Germany",50.8619895,13.1708803
"St. Michaelisdonn, Schleswig-Holstein","25693 Sankt Michaelisdonn, Germany",53.993638,9.1176206
"Herdorf, Rheinland-Pfalz","Herdorf, Germany",50.7780348,7.947323
"Glöwen, Brandenburg","Glöwen, 19339 Plattenburg, Germany",52.91710390000001,12.0679965
"Schwetzingen, Baden-Württemberg","Schwetzingen, Germany",49.3852193,8.5722445
"Winterrieden, Bayern","Winterrieden, Germany",48.12166449999999,10.2245319
"Bad Schussenried, Baden-Württemberg","88427 Bad Schussenried, Germany",48.0048324,9.656507300000001
"Schramberg, Baden-Württemberg","Schramberg, Germany",48.228146,8.3844681
"Halle an der Saale, Sachsen-Anhalt","Halle (Saale), Germany",51.49535669999999,11.9662371
"Wettenberg, Hessen","Wettenberg, Germany",50.6362771,8.675175099999999
"Schwedt/Oder, Brandenburg","Schwedt, Germany",53.0624695,14.2734639
"Geiselhöring, Bayern","94333 Geiselhöring, Germany",48.82608159999999,12.3938594
"Großsolt, Schleswig-Holstein","24991 Großsolt, Germany",54.6992707,9.513493
"Oschersleben, Sachsen-Anhalt","Oschersleben, Germany",52.0271323,11.22858
"Dresden , Sachsen","Dresden, Germany",51.0504088,13.7372621
"Laim, München, Bayern","Laim, Munich, Germany",48.1370679,11.5024512
"Schwalbach, Thüringen","Thuringia, Germany",51.0109892,10.845346
"Pastetten, Bayern","Pastetten, Germany",48.1997894,11.9454888
"Emmerthal, Niedersachsen","31860 Emmerthal, Germany",52.0460563,9.385758299999999
"Eppishausen, Bayern","87745 Eppishausen, Germany",48.1665632,10.5186068
"Triptis, Thüringen","07819 Triptis, Germany",50.748437,11.8602588
"Achstetten, Baden-Württemberg","88480 Achstetten, Germany",48.2613953,9.8951519
"Erkelenz, Nordrhein-Westfalen","41812 Erkelenz, Germany",51.0784539,6.315906999999999
"Willingen (Upland), Hessen","34508 Willingen, Germany",51.3020791,8.6327185
"Oberndorf, Bayern","86698 Oberndorf am Lech, Germany",48.6710998,10.8686234
"Sinzheim, Baden-Württemberg","Sinzheim, Germany",48.7623559,8.1688685
"Langenapel, Salzwedel, Sachsen-Anhalt","Langenapel, Salzwedel, Germany",52.818199,10.9654055
"Coswig, Sachsen-Anhalt","Coswig (Anhalt), Germany",51.8856504,12.4574435
"Rehburg-Loccum, Niedersachsen","31547 Rehburg-Loccum, Germany",52.4635161,9.1903575
"Lingenfeld, Rheinland-Pfalz","Lingenfeld, Germany",49.2453632,8.3443779
"Wurster Nordseeküste, Niedersachsen","27639 Wurster Nordseeküste, Germany",53.6899199,8.569168399999999
"Sassenburg, Niedersachsen","38524 Sassenburg, Germany",52.5437069,10.6631111
"Albstadt, Baden-Württemberg","Albstadt, Germany",48.2137038,9.0234259
"Kiefersfelden, Bayern","83088 Kiefersfelden, Germany",47.61814589999999,12.1868662
"Eisleben, Sachsen-Anhalt","Eisleben, Germany",51.5195173,11.5576749
"Memmingen , Bayern","87700 Memmingen, Germany",47.9837999,10.1801883
"Grasellenbach, Hessen","64689 Grasellenbach, Germany",49.62950379999999,8.860294900000001
"Töging am Inn, Bayern","Töging am Inn, Germany",48.2592378,12.5867759
"Stadtoldendorf, Niedersachsen","37627 Stadtoldendorf, Germany",51.8824786,9.628534199999999
"Niederwerrn, Bayern","Niederwerrn, Germany",50.0622602,10.1832016
"Hoya, Niedersachsen","Hoya, Germany",52.8099622,9.1378895
"Hemsbach , Baden-Württemberg","Hemsbach, Germany",49.5919707,8.646049999999999
"Erding, Bayern","85435 Erding, Germany",48.3058389,11.9068811
"Wedendorf, Mecklenburg-Vorpommern","Wedendorf, Germany",53.7768065,11.116185
"Furtwangen, Baden-Württemberg","78120 Furtwangen, Germany",48.0501442,8.2014192
"Burg, Sachsen-Anhalt","Burg bei Magdeburg, Germany",52.2709013,11.8553502
"Alzey, Rheinland-Pfalz","Alzey, Germany",49.74620119999999,8.1171135
"Mariental, Niedersachsen","38368 Mariental, Germany",52.28978069999999,10.9968147
"Bitburg, Rheinland-Pfalz","54634 Bitburg, Germany",49.9664145,6.529860299999999
"Taura, Sachsen","Taura, Germany",50.9176544,12.8434774
"Neukirch, Sachsen","Neukirch/Lausitz, Germany",51.0947498,14.3069437
"Heidenau, Niedersachsen","21258 Heidenau, Germany",53.3137246,9.6561556
"Berlin-Pankow, Berlin","Pankow, Berlin, Germany",52.5928787,13.4317001
"Hirschfelde, Sachsen","Hirschfelde, 02788 Zittau, Germany",50.944667,14.8891188
"Mülheim an der Ruhr, Nordrhein-Westfalen","Mülheim, Germany",51.4185682,6.884522599999999
"Burgstädt, Sachsen","Burgstädt, Germany",50.91478439999999,12.8096855
"Oderberg, Brandenburg","16248 Oderberg, Germany",52.86729,14.0453403
"Mallentin, Mecklenburg-Vorpommern","Mallentin, 23936 Stepenitztal, Germany",53.8816792,11.0738441
"Roßwein, Sachsen","Roßwein, Germany",51.06805869999999,13.1831464
"Uedem, Nordrhein-Westfalen","47589 Uedem, Germany",51.665657,6.2735596
"Sprockhövel, Nordrhein-Westfalen","45549 Sprockhövel, Germany",51.3639672,7.246912900000001
"Wangen im Allgäu , Baden-Württemberg","88239 Wangen im Allgäu, Germany",47.6874999,9.8318005
"Klingberg, Scharbeutz, Schleswig-Holstein","Klingberg, 23684 Scharbeutz, Germany",54.0233381,10.7009889
"Melle, Niedersachsen","Melle, Germany",52.2033222,8.337266399999999
"Bad Kreuznach, Rheinland-Pfalz","Bad Kreuznach, Germany",49.8440162,7.873134599999999
"Grebenstein, Hessen","34393 Grebenstein, Germany",51.44721149999999,9.4102637
"Holzappel, Rheinland-Pfalz","Holzappel, Germany",50.3516399,7.897884599999999
"Schönebck, Sachsen-Anhalt","Schönebeck, Germany",52.0091435,11.7470481
"Wittingen, Niedersachsen","Wittingen, Germany",52.727049,10.7334362
"Asbach-Bäumenheim, Bayern","Asbach-Bäumenheim, Germany",48.6885231,10.8250383
"Wörth, Rheinland-Pfalz","76744 Wörth am Rhein, Germany",49.0514423,8.257337999999999
"Schwandorf, Brandenburg","92421 Schwandorf, Germany",49.3308876,12.1068067
"Stelle, Niedersachsen","Stelle, Germany",53.3842619,10.1023503
"Reken, Nordrhein-Westfalen","48734 Reken, Germany",51.8305593,7.044337899999999
"Herne, Nordrhein-Westfalen","Herne, Germany",51.5368948,7.200914699999999
"Spiesen-Elversberg, Saarland","Spiesen-Elversberg, Germany",49.3147551,7.1407319
"Meerbusch, Nordrhein-Westfalen","Meerbusch, Germany",51.2503512,6.690717299999999
"Dresden-Prohlis, Sachsen","Prohlis, Dresden, Germany",51.0035521,13.7906402
"Neukölln, Berlin, Berlin","Neukölln, Berlin, Germany",52.4743863,13.4470859
"Kirchlinteln, Niedersachsen","27308 Kirchlinteln, Germany",52.9402817,9.3192626
"Bad Frankenhausen/ Kyffhäuser, Thüringen","Bad Frankenhausen, Germany",51.3561014,11.1016361
"Dürfen, Nordrhein-Westfalen","North Rhine-Westphalia, Germany",51.43323669999999,7.661593799999999
"Langwedel, Niedersachsen","27299 Langwedel, Germany",52.9785342,9.1709896
"Stutensee, Baden-Württemberg","76297 Stutensee, Germany",49.06475529999999,8.4695392
"Pilsting-Großkölnbach, Bayern","Großköllnbach, 94431 Pilsting, Germany",48.697323,12.6062885
"Wadgassen, Saarland","66787 Wadgassen, Germany",49.2678889,6.791126999999999
"Warngau, Bayern","83627 Warngau, Germany",47.8315755,11.716624
"Memmingen, Bayern","87700 Memmingen, Germany",47.9837999,10.1801883
"Eschede, Niedersachsen","Eschede, Germany",52.7339196,10.233842
"Gusow, Brandenburg","Gusow-Platkow, Germany",52.5833986,14.3446824
"Meßstetten, Baden-Württemberg","72469 Meßstetten, Germany",48.1808093,8.9629934
"Schneeberg, Sachsen","Schneeberg, Germany",50.59549010000001,12.6386475
"Herxheimweyher, Rheinland-Pfalz","76863 Herxheimweyher, Germany",49.152285,8.252026899999999
"Ostrau, Sachsen","Ostrau, Germany",51.200641,13.1639569
"Spreenhagen, Brandenburg","Spreenhagen, Germany",52.3439724,13.8732195
"Brandis, Sachsen","Brandis, Germany",51.3329895,12.6086017
"Runkel-Schadeck, Hessen","Schadeck, 65594 Runkel, Germany",50.40969579999999,8.158416299999999
"Berod, Rheinland-Pfalz","Berod bei Hachenburg, Germany",50.6491127,7.6931205
"Buchholz, Nordrhein-Westfalen","Buchholz, 32469 Petershagen, Germany",52.452915,9.0105281
"Gerswalde, Brandenburg","17268 Gerswalde, Germany",53.1721481,13.752424
"Schwalmtal, Nordrhein-Westfalen","41366 Schwalmtal, Germany",51.2121378,6.276649
"Fronhausen, Hessen","Fronhausen, Germany",50.70400249999999,8.6943664
"Schönau, Bayern","83471 Schönau am Königssee, Germany",47.6023136,12.9889527
"Heidelsheim, Baden-Württemberg","Heidelsheim, 76646 Bruchsal, Germany",49.0999335,8.645918
"Schlüsselfeld-Aschbach, Bayern","Aschbach, 96132 Schlüsselfeld, Germany",49.7714086,10.5615358
"Laubach, Hessen","35321 Laubach, Germany",50.5434524,8.9867837
"Trossingen, Baden-Württemberg","78647 Trossingen, Germany",48.0756997,8.6338475
"Halle , Sachsen-Anhalt","Halle (Saale), Germany",51.49535669999999,11.9662371
"Kist, Bayern","Kist, Germany",49.74408210000001,9.8417865
"Kreuzau, Nordrhein-Westfalen","52372 Kreuzau, Germany",50.7458197,6.4894836
"Uelzen, Niedersachsen","29525 Uelzen, Germany",52.9652883,10.5573402
"Klein Bünzow, Mecklenburg-Vorpommern","17390 Klein Bünzow, Germany",53.9247469,13.6179462
"Öhringen, Baden-Württemberg","74613 Öhringen, Germany",49.199931,9.5029492
"Salzgitter, Niedersachsen","Salzgitter, Germany",52.13786589999999,10.3899126
"Regis-Breitingen, Sachsen","Regis-Breitingen, Germany",51.0873666,12.4295509
"Hosenfeld, Hessen","36154 Hosenfeld, Germany",50.5051576,9.4792183
"Eslohe, Nordrhein-Westfalen","59889 Eslohe, Germany",51.2541269,8.169604999999999
"Jüterborg, Brandenburg","Jüterbog, Germany",52.0389043,13.0803896
"Alsbach-Hähnlein, Hessen","Alsbach-Hähnlein, Germany",49.7365976,8.585234
"Königsee, Thüringen","07426 Königsee, Germany",50.6619782,11.1003734
"Siegsdorf, Bayern","83313 Siegsdorf, Germany",47.823405,12.6403154
"Hengersberg, Bayern","94491 Hengersberg, Germany",48.781507,13.0527544
"Brand-Erbisdorf, Sachsen","Brand-Erbisdorf, Germany",50.8666883,13.3236602
"Niederoderwitz, Sachsen","Oderwitz, Germany",50.96320600000001,14.713586
"Breitungen, Thüringen","Breitungen, Germany",50.7625405,10.3294199
"Jübek, Schleswig-Holstein","24855 Jübek, Germany",54.5570858,9.3979869
"Willmenrod, Rheinland-Pfalz","Willmenrod, Germany",50.5407957,7.979998399999999
"Maxhütte-Haidhof, Bayern","93142 Maxhütte-Haidhof, Germany",49.186964,12.1129601
"Bremervörde, Niedersachsen","27432 Bremervörde, Germany",53.4871321,9.1399785
"Stuttgart, Baden-Württemberg","Stuttgart, Germany",48.7758459,9.1829321
"Bad Säckingen, Baden-Württemberg","79713 Bad Säckingen, Germany",47.5562231,7.943587699999999
"Rauderfehn, Niedersachsen","26817 Rhauderfehn, Germany",53.13582299999999,7.5746445
"Königslutter, Niedersachsen","38154 Königslutter, Germany",52.2245661,10.7958402
"Sulzbach, Baden-Württemberg","71560 Sulzbach an der Murr, Germany",49.003352,9.5025263
"Mössingen, Baden-Württemberg","72116 Mössingen, Germany",48.40716459999999,9.0563024
"Sondershausen , Thüringen","99706 Sondershausen, Germany",51.3691898,10.8710502
"Waibstadt, Baden-Württemberg","74915 Waibstadt, Germany",49.30042,8.9197318
"Norderstedt, Schleswig-Holstein","Norderstedt, Germany",53.6993066,10.0008798
"Lingen, Niedersachsen","Lingen, Germany",52.54030789999999,7.329286199999999
"Berlin-Kaulsdorf, Berlin","Kaulsdorf, Berlin, Germany",52.517596,13.5890434
"Thüngen, Bayern","97289 Thüngen, Germany",49.94073290000001,9.8574746
"Wutha-Farnroda, Thüringen","Wutha-Farnroda, Germany",50.94812940000001,10.3941659
"Hille, Nordrhein-Westfalen","32479 Hille, Germany",52.32206799999999,8.7847967
"Obersulm, Baden-Württemberg","74182 Obersulm, Germany",49.13806899999999,9.372016499999999
"Ebsdorfergrund, Hessen","35085 Ebsdorfergrund, Germany",50.725345,8.8577744
"Oranienburg, Brandenburg","Oranienburg, Germany",52.7557351,13.2408643
"Cappeln, Niedersachsen","49692 Cappeln, Germany",52.8107874,8.1143801
"Gailhof, Wedemark, Niedersachsen","Gailhof, 30900 Wedemark, Germany",52.5509668,9.7660257
"Beilngries, Bayern","92339 Beilngries, Germany",49.0361494,11.4703076
"Rastatt, Baden-Württemberg","76437 Rastatt, Germany",48.8590212,8.2099996
"Emskirchen, Bayern","Emskirchen, Germany",49.5508809,10.7128091
"Petershagen, Nordrhein-Westfalen","32469 Petershagen, Germany",52.3745951,8.9648938
"Chemnitz-Ebersdorf, Sachsen","Ebersdorf, Chemnitz, Germany",50.8714751,12.9659274
"Burgau, Bayern","89331 Burgau, Germany",48.430206,10.4107793
"Vaterstetten, Bayern","Vaterstetten, Germany",48.1056613,11.7753613
"Nettelnburg, Hamburg","Nettelnburg, 21035 Hamburg, Germany",53.4771822,10.1892287
"Markersdorf, Chemnitz, Sachsen","Markersdorf, Chemnitz, Germany",50.7913204,12.9027696
"Großrückerswalde, Sachsen","Großrückerswalde, Germany",50.6296993,13.1176699
"Wurmberg, Baden-Württemberg","Wurmberg, Germany",48.8705649,8.817308299999999
"Bosau, Schleswig-Holstein","23715 Bosau, Germany",54.10659380000001,10.430204
"Grünstadt, Rheinland-Pfalz","Grünstadt, Germany",49.5633016,8.1683938
"Schloß Holte-Stukenbrock, Nordrhein-Westfalen","33758 Schloß Holte-Stukenbrock, Germany",51.9027288,8.6359771
"Berlin-Grünau, Berlin","Grünau, Berlin, Germany",52.4045551,13.5927545
"Wilhelmstadt, Berlin, Berlin","Wilhelmstadt, Berlin, Germany",52.5154459,13.1846756
"Meldorf, Schleswig-Holstein","25704 Meldorf, Germany",54.08998219999999,9.0754881
"Mörfelden-Walldorf, Hessen","64546 Mörfelden-Walldorf, Germany",49.980722,8.561487
"Hellenthal, Nordrhein-Westfalen","53940 Hellenthal, Germany",50.4909978,6.435392999999999
"Sachsendorf, Cottbus, Brandenburg","Sachsendorf Hegelstraße, 03050 Cottbus, Germany",51.721751,14.3259268
"Bad Münder, Niedersachsen","31848 Bad Münder, Germany",52.2184983,9.4374889
"Ebersberg, Bayern","85560 Ebersberg, Germany",48.0753354,11.9717235
"Borgentreich, Nordrhein-Westfalen","34434 Borgentreich, Germany",51.5707506,9.238308800000002
"Bad Saarow-Pieskow, Brandenburg","Bad Saarow-Pieskow, 15526 Bad Saarow, Germany",52.2929869,14.056792
